Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Product ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit
33747,Silver,29-Nov-20,03-Dec-20,124077871,2.30101E+11,1,125.9,63.05
36666,SILVER,29-Nov-20,29-Nov-20,124083754,2.20101E+11,1,23.8,10.65
36876,SILVER,29-Nov-20,29-Nov-20,124081298,2.202E+11,1,97.3,44.25
40876,Gold,29-Nov-20,29-Nov-20,124081347,2.405E+11,1,63.5,28
41023,GOLD,29-Nov-20,29-Nov-20,124083881,2.30101E+11,1,25.5,10.75
42445,SILVER,29-Nov-20,01-Dec-20,124079517,2.401E+11,1,41.9,18.2
42730,Silver,29-Nov-20,04-Dec-20,124078332,2.405E+11,1,26.2,8.85
42737,Silver,29-Nov-20,30-Nov-20,124078695,2.407E+11,1,63.6,33.15
43516,GOLD,29-Nov-20,29-Nov-20,124076540,2.403E+11,1,20.6,5.2
45612,Silver,29-Nov-20,29-Nov-20,124078014,2.30101E+11,1,84.1,42.15
45669,SILVER,29-Nov-20,29-Nov-20,124082281,2.102E+11,1,13.1,6.6
46115,Silver,29-Nov-20,02-Dec-20,124083987,2.404E+11,1,175.7,75.95
47031,Gold,29-Nov-20,29-Nov-20,124081375,2.20101E+11,1,114.5,52.25
47334,GOLD,29-Nov-20,30-Nov-20,124078742,2.10201E+11,1,40,18.6
47754,Gold,29-Nov-20,29-Nov-20,124081381,2.201E+11,2,197.8,47.7
50227,Silver,29-Nov-20,29-Nov-20,124078072,2.201E+11,1,62.9,31.55
51681,Gold,29-Nov-20,29-Nov-20,124079557,2.406E+11,1,47.9,20
52554,Gold,29-Nov-20,29-Nov-20,124084114,2.401E+11,2,87.2,17.35
52896,Gold,29-Nov-20,29-Nov-20,124078152,2.301E+11,1,43.1,18.05
54239,Silver,29-Nov-20,29-Nov-20,124078176,2.20101E+11,1,97,42.1
54418,Gold,29-Nov-20,29-Nov-20,124084260,2.405E+11,1,57.3,25.45
54689,Gold,29-Nov-20,01-Dec-20,124084264,2.407E+11,1,16.7,6.6
55323,GOLD,29-Nov-20,03-Dec-20,124080756,2.20101E+11,1,68.6,24.75
57078,Silver,29-Nov-20,04-Dec-20,124078856,2.404E+11,1,55.5,22.25
57429,Silver,29-Nov-20,29-Nov-20,124081461,2.30101E+11,1,126.1,58.6
60305,Gold,29-Nov-20,29-Nov-20,124077180,2.102E+11,2,35.6,8.4
61017,GOLD,29-Nov-20,29-Nov-20,124078362,2.301E+11,2,49.6,5
61186,SILVER,29-Nov-20,03-Dec-20,124084441,2.408E+11,1,292.5,121.75
70149,Silver,29-Nov-20,29-Nov-20,124081525,2.20101E+11,1,22.3,7.75
72113,Gold,29-Nov-20,30-Nov-20,124079689,2.401E+11,1,34.6,14.4
72298,Silver,29-Nov-20,02-Dec-20,124079713,2.401E+11,1,11.6,5.4
75010,Silver,29-Nov-20,03-Dec-20,124081673,2.20101E+11,1,120.4,57.3
77616,Gold,29-Nov-20,29-Nov-20,124082428,2.201E+11,1,52.5,24.35
77797,Silver,29-Nov-20,02-Dec-20,124078992,2.10201E+11,1,21.8,9.25
79008,Silver,29-Nov-20,29-Nov-20,124079816,2.405E+11,1,54.8,24.3
80908,Silver,29-Nov-20,29-Nov-20,124079009,2.10201E+11,1,35.2,15.8
81078,Gold,29-Nov-20,29-Nov-20,124077321,2.201E+11,1,96.1,45.75
83918,Silver,29-Nov-20,29-Nov-20,124079089,2.406E+11,1,52.6,21.7
84091,Silver,29-Nov-20,29-Nov-20,124082568,2.401E+11,1,35.2,14.8
85362,SILVER,29-Nov-20,29-Nov-20,124076891,2.30101E+11,2,71,17.25
86347,Silver,29-Nov-20,29-Nov-20,124079972,2.20101E+11,1,23.2,11.7
87036,Gold,29-Nov-20,29-Nov-20,124079991,2.10201E+11,2,24.4,5.5
87602,Silver,29-Nov-20,02-Dec-20,124079141,2.401E+11,2,69.2,14.4
88892,Silver,29-Nov-20,06-Dec-20,124076908,2.20101E+11,1,42,16.85
89494,Silver,29-Nov-20,29-Nov-20,124082596,2.401E+11,1,34.5,14.55
90662,Silver,29-Nov-20,02-Dec-20,124079176,2.401E+11,1,18.7,8.55
90943,Platinum,29-Nov-20,29-Nov-20,124078477,2.20102E+11,1,324,166.25
91178,Gold,29-Nov-20,29-Nov-20,124081985,2.10201E+11,1,24,11.95
91679,SILVER,29-Nov-20,30-Nov-20,124076964,2.401E+11,1,26.1,11.85
91828,SILVER,29-Nov-20,30-Nov-20,124080130,2.102E+11,2,66.8,16.8
92093,Gold,29-Nov-20,04-Dec-20,124082673,2.301E+11,1,387.7,177.8
92330,Silver,29-Nov-20,30-Nov-20,124077402,2.402E+11,1,153.1,77.85
92853,Silver,29-Nov-20,29-Nov-20,124076965,2.401E+11,1,93.3,39.95
93718,GOLD,29-Nov-20,29-Nov-20,124077008,2.20101E+11,1,63,28.7
1411,Platinum,30-Nov-20,01-Dec-20,124091209,2.401E+11,3,84.3,12.15
1628,Platinum,30-Nov-20,30-Nov-20,124088895,2.10201E+11,1,36,16.3
4365,Gold,30-Nov-20,30-Nov-20,124087731,2.202E+11,1,115.5,57.85
5181,Silver,30-Nov-20,30-Nov-20,124091330,2.401E+11,1,231,113.65
7733,Silver,30-Nov-20,02-Dec-20,124091358,2.401E+11,1,23.2,9.7
7762,Gold,30-Nov-20,30-Nov-20,124088958,2.405E+11,1,57,25.25
10852,Silver,30-Nov-20,30-Nov-20,124091470,2.30101E+11,1,173,72.75
11792,Silver,30-Nov-20,30-Nov-20,124091511,2.20101E+11,1,123.8,61.8
12298,Platinum,30-Nov-20,30-Nov-20,124091551,2.201E+11,1,51.1,25.65
12870,Silver,30-Nov-20,30-Nov-20,124089061,2.30101E+11,1,86.3,41.4
12940,Silver,30-Nov-20,04-Dec-20,124084622,2.20101E+11,1,59.8,28.55
13224,Silver,30-Nov-20,30-Nov-20,124085144,2.201E+11,1,16.3,8.1
13459,Silver,30-Nov-20,06-Dec-20,124091629,2.408E+11,1,170.5,68.2
14347,Silver,30-Nov-20,30-Nov-20,124087801,2.201E+11,1,24,12.1
14973,SILVER,30-Nov-20,01-Dec-20,124084632,2.401E+11,1,217.5,161.2
17223,SILVER,30-Nov-20,30-Nov-20,124089855,2.30101E+11,1,88.5,42.45
17316,Gold,30-Nov-20,06-Dec-20,124089137,2.20101E+11,1,23.2,10.65
19087,SILVER,30-Nov-20,30-Nov-20,124091833,2.20101E+11,1,32.8,14.9
19854,Silver,30-Nov-20,04-Dec-20,124084636,2.20101E+11,3,66,9.25
20423,Platinum,30-Nov-20,01-Dec-20,124091872,2.401E+11,1,44.5,20.2
21624,SILVER,30-Nov-20,30-Nov-20,124089167,2.202E+11,1,70.1,31.9
21964,Gold,30-Nov-20,30-Nov-20,124087828,2.30101E+11,1,360,199
22300,SILVER,30-Nov-20,30-Nov-20,124091933,2.407E+11,1,19.6,8.7
22940,Gold,30-Nov-20,30-Nov-20,124085827,2.405E+11,1,58.5,24.4
23170,Silver,30-Nov-20,30-Nov-20,124091974,2.202E+11,1,34.9,17.55
23875,Silver,30-Nov-20,30-Nov-20,124089187,2.202E+11,1,62.2,28.25
24279,Gold,30-Nov-20,06-Dec-20,124084639,2.201E+11,1,83.4,41.8
24391,Gold,30-Nov-20,05-Dec-20,124091993,2.408E+11,1,87.2,34.9
26266,Silver,30-Nov-20,30-Nov-20,124092047,2.10201E+11,1,33.9,16.35
26664,Silver,30-Nov-20,30-Nov-20,124092065,2.401E+11,1,237.2,118.55
27707,Silver,30-Nov-20,30-Nov-20,124092095,2.10201E+11,2,108.4,24.2
27970,GOLD,30-Nov-20,03-Dec-20,124089225,2.201E+11,1,33.5,13.45
29068,Gold,30-Nov-20,30-Nov-20,124085919,2.201E+11,2,192.6,48.25
29640,Silver,30-Nov-20,30-Nov-20,124085943,2.403E+11,2,14.4,3.5
31361,SILVER,30-Nov-20,05-Dec-20,124092174,2.404E+11,1,48,19.9
31421,GOLD,30-Nov-20,30-Nov-20,124092188,2.401E+11,1,64.6,27.35
32080,Silver,30-Nov-20,03-Dec-20,124084722,2.20101E+11,3,83.1,13.75
32660,Silver,30-Nov-20,30-Nov-20,124087922,2.102E+11,1,39.9,20.05
33985,Gold,30-Nov-20,30-Nov-20,124092252,2.10201E+11,2,50,11.35
36144,GOLD,30-Nov-20,30-Nov-20,124086087,2.404E+11,1,217,90.4
36256,SILVER,30-Nov-20,30-Nov-20,124087932,2.401E+11,1,14.8,7.3
36471,Silver,30-Nov-20,03-Dec-20,124092335,2.202E+11,1,157.8,79
36673,GOLD,30-Nov-20,30-Nov-20,124092352,2.20101E+11,1,87.9,41.75
37166,Gold,30-Nov-20,08-Dec-20,124086102,2.202E+11,2,117,26.65
38564,Gold,30-Nov-20,30-Nov-20,124087943,2.20101E+11,1,19.4,8.8
39362,GOLD,30-Nov-20,03-Dec-20,124092366,2.407E+11,1,61.3,31.95
41909,Gold,30-Nov-20,02-Dec-20,124092432,2.301E+11,1,41,17.15
42234,Silver,30-Nov-20,30-Nov-20,124086184,2.407E+11,1,61.3,31.95
42657,Silver,30-Nov-20,03-Dec-20,124086194,2.301E+11,1,72.7,35.2
42717,Silver,30-Nov-20,05-Dec-20,124086947,2.10201E+11,1,57.8,26.45
42806,Gold,30-Nov-20,30-Nov-20,124090812,2.407E+11,1,63.6,33.15
43135,Silver,30-Nov-20,30-Nov-20,124089518,2.401E+11,1,328.3,165.95
43444,Silver,30-Nov-20,30-Nov-20,124090814,2.401E+11,1,75.1,32.65
43603,Gold,30-Nov-20,30-Nov-20,124092526,2.405E+11,1,64.5,30.8
44365,SILVER,30-Nov-20,02-Dec-20,124086960,2.401E+11,1,41.7,19.75
44929,GOLD,30-Nov-20,04-Dec-20,124086215,2.301E+11,1,48.3,20.5
45278,Silver,30-Nov-20,05-Dec-20,124087999,2.407E+11,1,6.2,2.75
46714,Gold,30-Nov-20,30-Nov-20,124088010,2.202E+11,1,56.3,31.05
47108,Silver,30-Nov-20,30-Nov-20,124089561,2.102E+11,1,23,10.3
47451,GOLD,30-Nov-20,30-Nov-20,124088063,2.10201E+11,1,29.5,13.55
49838,Gold,30-Nov-20,30-Nov-20,124085256,2.30101E+11,1,77,38.6
50128,Gold,30-Nov-20,30-Nov-20,124092655,2.401E+11,3,335.4,49
50664,Silver,30-Nov-20,30-Nov-20,124092674,2.405E+11,1,47.8,22.8
50898,Silver,30-Nov-20,30-Nov-20,124088068,2.408E+11,2,737,167.4
51481,Gold,30-Nov-20,30-Nov-20,124092687,2.408E+11,1,228.5,94.9
52307,Gold,30-Nov-20,30-Nov-20,124085260,2.30101E+11,1,85.1,40.65
54108,Gold,30-Nov-20,30-Nov-20,124089619,2.20101E+11,3,84.9,13
54896,Platinum,30-Nov-20,30-Nov-20,124092792,2.20101E+11,1,171.1,73.15
56284,Gold,30-Nov-20,05-Dec-20,124086359,2.30101E+11,1,97.5,40.55
56867,SILVER,30-Nov-20,30-Nov-20,124090072,2.402E+11,1,74.3,41.35
57592,Gold,30-Nov-20,30-Nov-20,124086377,2.408E+11,1,291.4,122.45
57663,GOLD,30-Nov-20,30-Nov-20,124092872,2.30101E+11,1,97.5,40.55
57696,Silver,30-Nov-20,30-Nov-20,124092900,2.10201E+11,1,40.4,18.4
57725,Gold,30-Nov-20,30-Nov-20,124087145,2.406E+11,1,47.9,20
57783,Gold,30-Nov-20,03-Dec-20,124089647,2.20101E+11,3,400.5,60.85
57904,Gold,30-Nov-20,30-Nov-20,124088120,2.401E+11,1,53,23.45
59362,Gold,30-Nov-20,30-Nov-20,124089650,2.401E+11,1,34.5,14.55
61200,GOLD,30-Nov-20,30-Nov-20,124092991,2.403E+11,1,25.5,10.6
61535,Gold,30-Nov-20,30-Nov-20,124089694,2.401E+11,1,91.6,45.75
61674,Silver,30-Nov-20,30-Nov-20,124086423,2.20101E+11,3,63.6,8.85
61907,Silver,30-Nov-20,30-Nov-20,124086428,2.10201E+11,1,24.4,11.05
63299,Gold,30-Nov-20,30-Nov-20,124093120,2.20101E+11,1,105.2,47.85
65108,Silver,30-Nov-20,30-Nov-20,124089763,2.20101E+11,1,52.1,20.9
65299,Silver,30-Nov-20,30-Nov-20,124093180,2.10201E+11,2,34.2,7.5
70508,SILVER,30-Nov-20,30-Nov-20,124085309,2.401E+11,1,59.7,27.2
71763,SILVER,30-Nov-20,01-Dec-20,124084817,2.20101E+11,1,10,4.6
71878,GOLD,30-Nov-20,30-Nov-20,124088246,2.405E+11,1,81.1,32.5
73823,SILVER,30-Nov-20,02-Dec-20,124090251,2.201E+11,1,45.5,22.85
75239,Gold,30-Nov-20,01-Dec-20,124090275,2.403E+11,1,42.3,19.3
77589,Silver,30-Nov-20,30-Nov-20,124088324,2.405E+11,1,34.5,15.4
78081,Gold,30-Nov-20,05-Dec-20,124090349,2.20101E+11,1,55.1,27.65
78318,Silver,30-Nov-20,30-Nov-20,124088344,2.202E+11,1,110.3,50.25
78874,SILVER,30-Nov-20,30-Nov-20,124088356,2.401E+11,1,171.9,80.2
81033,Gold,30-Nov-20,30-Nov-20,124087528,2.10201E+11,1,24,11.95
81320,Gold,30-Nov-20,04-Dec-20,124087538,2.10201E+11,2,74.8,16.3
81739,SILVER,30-Nov-20,05-Dec-20,124088434,2.401E+11,2,371.6,89.65
81778,Silver,30-Nov-20,04-Dec-20,124085491,2.402E+11,1,26.6,11.95
82446,Silver,30-Nov-20,30-Nov-20,124087552,2.401E+11,2,18.4,4.3
82512,Silver,30-Nov-20,30-Nov-20,124087559,2.405E+11,1,14.1,5.95
84667,Gold,30-Nov-20,30-Nov-20,124088515,2.301E+11,2,370.2,77.7
86123,Gold,30-Nov-20,30-Nov-20,124090529,2.301E+11,1,40.2,16.85
87756,Gold,30-Nov-20,05-Dec-20,124087644,2.10201E+11,1,69.6,31.7
87891,Gold,30-Nov-20,30-Nov-20,124087651,2.202E+11,1,111.7,55.95
87910,Gold,30-Nov-20,03-Dec-20,124090564,2.407E+11,1,23.3,10.1
88984,Gold,30-Nov-20,30-Nov-20,124087660,2.405E+11,1,27.8,13.25
89290,Silver,30-Nov-20,30-Nov-20,124088612,2.401E+11,1,41.9,18.2
91453,Gold,30-Nov-20,30-Nov-20,124086658,2.406E+11,1,57.5,24.2
92446,GOLD,30-Nov-20,30-Nov-20,124088845,2.201E+11,1,53.5,26.85
92622,SILVER,30-Nov-20,30-Nov-20,124088849,2.401E+11,1,57.1,23.75
92720,Silver,30-Nov-20,30-Nov-20,124086676,2.408E+11,1,375.3,150.2
92734,Silver,30-Nov-20,30-Nov-20,124091159,2.301E+11,2,431,97.85
93094,Gold,30-Nov-20,30-Nov-20,124088860,2.401E+11,1,116.5,56.8
483,Silver,01-Dec-20,01-Dec-20,124093853,2.202E+11,4,485.6,55.2
511,Gold,01-Dec-20,01-Dec-20,124000224,2.202E+11,2,122.8,30.8
1582,Silver,01-Dec-20,01-Dec-20,124098836,2.301E+11,2,501.8,104.2
1844,Gold,01-Dec-20,06-Dec-20,124097612,2.20101E+11,2,76.8,17.5
2251,SILVER,01-Dec-20,01-Dec-20,124093913,2.30101E+11,1,132.8,55.85
2489,GOLD,01-Dec-20,03-Dec-20,124093923,2.404E+11,3,107.1,14.35
3074,Silver,01-Dec-20,01-Dec-20,124000304,2.102E+11,2,81.2,20.4
3581,Gold,01-Dec-20,01-Dec-20,124000333,2.201E+11,2,39.4,9.95
4228,Silver,01-Dec-20,01-Dec-20,124095454,2.201E+11,6,287.4,24.05
4299,Silver,01-Dec-20,01-Dec-20,124093973,2.401E+11,4,140.8,14.8
5632,Silver,01-Dec-20,01-Dec-20,124000376,2.201E+11,2,71,17.85
6170,Silver,01-Dec-20,01-Dec-20,124097665,2.201E+11,4,138.4,17.4
6546,GOLD,01-Dec-20,02-Dec-20,124000414,2.10201E+11,2,97.6,21.3
6614,SILVER,01-Dec-20,05-Dec-20,124097675,2.201E+11,2,51.2,12.1
6668,Silver,01-Dec-20,04-Dec-20,124099786,2.202E+11,2,89.98,40.25
7037,Gold,01-Dec-20,05-Dec-20,124094003,2.30101E+11,1,129.8,63.2
7491,GOLD,01-Dec-20,04-Dec-20,124000483,2.405E+11,2,142.4,28.5
10159,Silver,01-Dec-20,01-Dec-20,124094055,2.403E+11,2,1019.6,231.9
12470,Gold,01-Dec-20,05-Dec-20,124094074,2.30101E+11,1,112.5,54.95
12643,Gold,01-Dec-20,04-Dec-20,124094080,2.30101E+11,1,88.5,42.45
12650,Gold,01-Dec-20,04-Dec-20,124000659,2.30101E+11,1,73.4,36.8
12954,Silver,01-Dec-20,01-Dec-20,124097771,2.301E+11,4,566.8,61
12999,Gold,01-Dec-20,03-Dec-20,124096385,2.401E+11,2,33,6.75
13174,GOLD,01-Dec-20,01-Dec-20,124000674,2.407E+11,2,43.98,7.25
13924,Silver,01-Dec-20,01-Dec-20,124096388,2.202E+11,3,482.1,80.45
14027,Silver,01-Dec-20,01-Dec-20,124095140,2.30101E+11,2,346,72.75
14546,Silver,01-Dec-20,01-Dec-20,124000739,2.202E+11,2,225.2,51.3
15314,Gold,01-Dec-20,01-Dec-20,124096412,2.10201E+11,2,79.2,18.5
15934,Gold,01-Dec-20,01-Dec-20,124094139,2.407E+11,2,147.4,38.4
16604,Silver,01-Dec-20,01-Dec-20,124094170,2.408E+11,3,67.125,8.95
17258,Silver,01-Dec-20,01-Dec-20,124095163,2.10201E+11,2,80,18.6
18255,Silver,01-Dec-20,01-Dec-20,124000878,2.202E+11,2,241.4,66.5
19291,Silver,01-Dec-20,01-Dec-20,124093646,2.301E+11,2,318.2,67.4
19840,SILVER,01-Dec-20,06-Dec-20,124000900,2.407E+11,2,28.8,6.45
19930,Gold,01-Dec-20,01-Dec-20,124097878,2.401E+11,4,216.4,23.85
19989,Silver,01-Dec-20,01-Dec-20,124000909,2.20101E+11,2,109.6,23.75
21253,Silver,01-Dec-20,02-Dec-20,124000983,2.202E+11,2,177.6,37.8
21325,SILVER,01-Dec-20,07-Dec-20,124096474,2.401E+11,1,53,23.45
21402,Silver,01-Dec-20,01-Dec-20,124094262,2.408E+11,3,508.5,67.8
22411,Silver,01-Dec-20,01-Dec-20,124097969,2.201E+11,2,153.8,34.95
22967,SILVER,01-Dec-20,01-Dec-20,124094335,2.202E+11,2,213,51.55
24057,Gold,01-Dec-20,01-Dec-20,124099817,2.401E+11,1,217.5,161.2
24170,SILVER,01-Dec-20,01-Dec-20,124001004,2.10201E+11,4,226.8,25.8
24831,Silver,01-Dec-20,01-Dec-20,124094361,2.405E+11,2,269,56.05
24871,Silver,01-Dec-20,01-Dec-20,124001060,2.20101E+11,2,151.6,36.25
26114,Gold,01-Dec-20,03-Dec-20,124001094,2.401E+11,2,513.8,105.45
26546,Gold,01-Dec-20,06-Dec-20,124001114,2.405E+11,5,207,17.3
27237,Silver,01-Dec-20,06-Dec-20,124001123,2.405E+11,2,93.6,22.25
27269,SILVER,01-Dec-20,01-Dec-20,124001131,2.405E+11,3,93,14.8
28050,Silver,01-Dec-20,06-Dec-20,124098060,2.401E+11,2,30.8,6.1
28497,SILVER,01-Dec-20,06-Dec-20,124000202,2.301E+11,2,350.4,73.65
30631,Gold,01-Dec-20,01-Dec-20,124098133,2.201E+11,2,77.6,19.5
31696,Gold,01-Dec-20,01-Dec-20,124095193,2.301E+11,2,213.8,45.5
31771,Silver,01-Dec-20,05-Dec-20,124095664,2.301E+11,6,1314,99.7
33190,Silver,01-Dec-20,01-Dec-20,124098227,2.401E+11,2,26.6,5.65
35288,Gold,01-Dec-20,04-Dec-20,124099855,2.301E+11,4,197.2,19.8
35500,Silver,01-Dec-20,01-Dec-20,124099052,2.202E+11,2,230,52.35
37854,GOLD,01-Dec-20,01-Dec-20,124098374,2.404E+11,4,372.8,43.2
38308,Silver,01-Dec-20,01-Dec-20,124098379,2.20101E+11,4,252.4,28.7
38542,Gold,01-Dec-20,01-Dec-20,124098384,2.401E+11,2,170.4,36.3
38556,Silver,01-Dec-20,06-Dec-20,124094603,2.30101E+11,1,126.1,58.6
39576,Gold,01-Dec-20,04-Dec-20,124000183,2.30101E+11,1,220,135
40739,Silver,01-Dec-20,01-Dec-20,124095709,2.406E+11,1,57.9,23.9
41199,SILVER,01-Dec-20,01-Dec-20,124098423,2.202E+11,2,149.6,36.85
41217,Silver,01-Dec-20,04-Dec-20,124001490,2.401E+11,2,207,51.7
42664,Silver,01-Dec-20,01-Dec-20,124001536,2.401E+11,4,731.6,77.8
42868,Gold,01-Dec-20,03-Dec-20,124096595,2.102E+11,2,56.4,14.2
43420,Gold,01-Dec-20,01-Dec-20,124096606,2.301E+11,2,137,34.35
43593,Gold,01-Dec-20,06-Dec-20,124098452,2.201E+11,2,162.6,40.75
43753,SILVER,01-Dec-20,01-Dec-20,124098475,2.301E+11,2,95.8,21.4
43931,Silver,01-Dec-20,01-Dec-20,124094668,2.407E+11,2,135.6,29.45
43959,Gold,01-Dec-20,01-Dec-20,124094669,2.408E+11,3,387.9,57.6
44733,SILVER,01-Dec-20,02-Dec-20,124001587,2.405E+11,2,63,13.15
46471,Gold,01-Dec-20,06-Dec-20,124096664,2.10201E+11,4,227.2,25.95
48698,Gold,01-Dec-20,02-Dec-20,124095813,2.406E+11,1,39.4,17.55
52285,Platinum,01-Dec-20,01-Dec-20,124094805,2.30101E+11,1,86.6,34.1
52670,Gold,01-Dec-20,04-Dec-20,124001756,2.202E+11,2,227.2,51.7
53078,Gold,01-Dec-20,01-Dec-20,124001770,2.20101E+11,4,356.8,35.7
53257,GOLD,01-Dec-20,01-Dec-20,124098593,2.405E+11,2,79.4,18.9
53769,Silver,01-Dec-20,05-Dec-20,124001782,2.405E+11,2,101,22.4
54382,GOLD,01-Dec-20,01-Dec-20,124096699,2.202E+11,2,225.2,51.3
54679,Silver,01-Dec-20,04-Dec-20,124098639,2.201E+11,4,76.8,9.7
54977,Silver,01-Dec-20,01-Dec-20,124094877,2.201E+11,2,99,24.85
55080,Silver,01-Dec-20,01-Dec-20,124094894,2.20101E+11,4,182,20.4
55350,Silver,01-Dec-20,01-Dec-20,124098667,2.10201E+11,2,108.4,24.7
56077,GOLD,01-Dec-20,01-Dec-20,124094918,2.20101E+11,4,235.6,27.4
56466,Silver,01-Dec-20,01-Dec-20,124099198,2.402E+11,2,306.2,77.85
56478,Silver,01-Dec-20,01-Dec-20,124094935,2.10201E+11,4,164.4,18.7
56580,Silver,01-Dec-20,01-Dec-20,124099208,2.301E+11,2,96.6,20.5
56989,Gold,01-Dec-20,01-Dec-20,124094953,2.407E+11,2,122.6,31.95
57820,Silver,01-Dec-20,01-Dec-20,124001877,2.301E+11,6,806.4,57.05
58538,Gold,01-Dec-20,01-Dec-20,124099248,2.405E+11,2,173,34.65
59035,Silver,01-Dec-20,01-Dec-20,124096779,2.20101E+11,2,148.2,35.3
60035,Gold,01-Dec-20,05-Dec-20,124001952,2.408E+11,5,136,13.05
60050,Silver,01-Dec-20,07-Dec-20,124094980,2.404E+11,3,117.9,16.35
60349,Gold,01-Dec-20,01-Dec-20,124098742,2.404E+11,2,63.8,12.85
60440,Silver,01-Dec-20,06-Dec-20,124094992,2.30101E+11,2,225,54.95
60793,Gold,01-Dec-20,11-Dec-20,124094999,2.20101E+11,2,48.8,9.75
60898,GOLD,01-Dec-20,01-Dec-20,124095004,2.407E+11,2,67.2,14.65
61575,Gold,01-Dec-20,01-Dec-20,124001995,2.407E+11,2,47.2,12.3
63553,Gold,01-Dec-20,01-Dec-20,124099970,2.301E+11,4,340.8,34.15
65445,Gold,01-Dec-20,03-Dec-20,124093705,2.201E+11,4,82.8,10.45
65738,Silver,01-Dec-20,01-Dec-20,124002163,2.201E+11,2,36,9.85
70860,GOLD,01-Dec-20,01-Dec-20,124099279,2.30101E+11,1,173,72.75
71605,Gold,01-Dec-20,05-Dec-20,124095863,2.402E+11,2,243.2,62.9
71651,SILVER,01-Dec-20,01-Dec-20,124096950,2.10201E+11,2,99.6,22.5
72198,Gold,01-Dec-20,01-Dec-20,124095881,2.20101E+11,2,90.2,20.5
73037,GOLD,01-Dec-20,03-Dec-20,124095882,2.30101E+11,1,8.3,3.3
73189,Gold,01-Dec-20,01-Dec-20,124099376,2.301E+11,2,249.6,53.6
74492,Gold,01-Dec-20,01-Dec-20,124095905,2.202E+11,2,114.6,33.9
74789,Gold,01-Dec-20,05-Dec-20,124093372,2.201E+11,2,342.6,69.25
75384,Gold,01-Dec-20,01-Dec-20,124093378,2.20101E+11,4,263.2,30
75533,Gold,01-Dec-20,01-Dec-20,124000051,2.20101E+11,2,78,17.8
76181,Gold,01-Dec-20,06-Dec-20,124093766,2.20101E+11,4,59.6,5.8
76232,Silver,01-Dec-20,04-Dec-20,124000078,2.30101E+11,2,147.8,33.25
76401,Gold,01-Dec-20,01-Dec-20,124097240,2.401E+11,2,106,23.45
76664,SILVER,01-Dec-20,01-Dec-20,124095961,2.10201E+11,4,48.8,5.5
77448,Gold,01-Dec-20,01-Dec-20,124095963,2.202E+11,2,106,26.6
77785,Silver,01-Dec-20,05-Dec-20,124099472,2.202E+11,4,179.96,40.25
78164,GOLD,01-Dec-20,01-Dec-20,124093783,2.405E+11,3,104.7,16.75
78842,Silver,01-Dec-20,07-Dec-20,124097332,2.401E+11,2,219.8,46.8
78890,Platinum,01-Dec-20,01-Dec-20,124093793,2.102E+11,4,138.8,15.5
79445,Silver,01-Dec-20,02-Dec-20,124097343,2.401E+11,2,80,17.85
80478,Silver,01-Dec-20,01-Dec-20,124095341,2.401E+11,4,380,39.4
81946,SILVER,01-Dec-20,07-Dec-20,124093817,2.402E+11,2,298.2,90.7
82109,GOLD,01-Dec-20,01-Dec-20,124097396,2.408E+11,5,122.5,11.75
83284,Gold,01-Dec-20,04-Dec-20,124097429,2.401E+11,2,296.8,66.65
83288,SILVER,01-Dec-20,01-Dec-20,124093460,2.405E+11,2,156.8,33.95
85104,Gold,01-Dec-20,01-Dec-20,124093802,2.102E+11,2,83,18.5
85897,Silver,01-Dec-20,06-Dec-20,124093499,2.401E+11,2,17,3.3
86162,Silver,01-Dec-20,01-Dec-20,124096131,2.202E+11,2,112.6,31.05
86399,Gold,01-Dec-20,04-Dec-20,124097464,2.401E+11,2,83.8,18.2
87065,Gold,01-Dec-20,01-Dec-20,124093508,2.401E+11,2,64.8,13.65
87146,Gold,01-Dec-20,06-Dec-20,124097470,2.401E+11,2,1133.2,276.45
87150,Silver,01-Dec-20,04-Dec-20,124096140,2.20101E+11,6,640.8,42.8
87228,Silver,01-Dec-20,05-Dec-20,124099564,2.20101E+11,2,267,60.85
87480,SILVER,01-Dec-20,01-Dec-20,124096145,2.401E+11,2,70.4,14.8
87490,Gold,01-Dec-20,01-Dec-20,124095346,2.402E+11,2,142.8,29.3
87555,Gold,01-Dec-20,01-Dec-20,124093518,2.401E+11,2,68.2,14.4
87974,GOLD,01-Dec-20,01-Dec-20,124097488,2.408E+11,3,143.7,20.9
90435,Silver,01-Dec-20,01-Dec-20,124099662,2.405E+11,2,45.4,10.85
91413,Gold,01-Dec-20,01-Dec-20,124097543,2.202E+11,2,168.4,38.35
91735,Gold,01-Dec-20,01-Dec-20,124095387,2.301E+11,2,163.6,37.15
92841,Gold,01-Dec-20,01-Dec-20,124093563,2.30101E+11,1,96.7,48.45
94188,SILVER,01-Dec-20,06-Dec-20,124096296,2.30101E+11,1,38,16.8
4568,SILVER,02-Dec-20,02-Dec-20,124005516,2.201E+11,6,134.4,10.6
5443,Silver,02-Dec-20,02-Dec-20,124006173,2.401E+11,2,6,1.15
5612,Silver,02-Dec-20,02-Dec-20,124002954,2.10201E+11,2,72.8,17.7
7059,GOLD,02-Dec-20,02-Dec-20,124006180,2.102E+11,2,35.6,8.4
