iso_code,continent,date,total_cases
UGA,Africa,2022-08-08,168501
UGA,Africa,2022-08-09,168501
UGA,Africa,2022-08-10,168501
UGA,Africa,2022-08-11,168501
UGA,Africa,2022-08-12,168501
UGA,Africa,2022-08-13,168501
UGA,Africa,2022-08-14,168655
UGA,Africa,2022-08-15,168655
UGA,Africa,2022-08-16,168655
UGA,Africa,2022-08-17,168655
UGA,Africa,2022-08-18,168655
UGA,Africa,2022-08-19,168655
UGA,Africa,2022-08-20,168655
UGA,Africa,2022-08-21,168766
UGA,Africa,2022-08-22,168766
UGA,Africa,2022-08-23,168766
UGA,Africa,2022-08-24,168766
UGA,Africa,2022-08-25,168766
UGA,Africa,2022-08-26,168766
UGA,Africa,2022-08-27,168766
UGA,Africa,2022-08-28,168891
UGA,Africa,2022-08-29,168891
UGA,Africa,2022-08-30,168891
UGA,Africa,2022-08-31,168891
UGA,Africa,2022-09-01,168891
UGA,Africa,2022-09-02,168891
UGA,Africa,2022-09-03,168891
UGA,Africa,2022-09-04,168937
UGA,Africa,2022-09-05,168937
UGA,Africa,2022-09-06,168937
UGA,Africa,2022-09-07,168937
UGA,Africa,2022-09-08,168937
UGA,Africa,2022-09-09,168937
UGA,Africa,2022-09-10,168937
UGA,Africa,2022-09-11,168993
UGA,Africa,2022-09-12,168993
UGA,Africa,2022-09-13,168993
UGA,Africa,2022-09-14,168993
UGA,Africa,2022-09-15,168993
UGA,Africa,2022-09-16,168993
UGA,Africa,2022-09-17,168993
UGA,Africa,2022-09-18,169051
UGA,Africa,2022-09-19,169051
UGA,Africa,2022-09-20,169051
UGA,Africa,2022-09-21,169051
UGA,Africa,2022-09-22,169051
UGA,Africa,2022-09-23,169051
UGA,Africa,2022-09-24,169051
UGA,Africa,2022-09-25,169106
UGA,Africa,2022-09-26,169106
UGA,Africa,2022-09-27,169106
UGA,Africa,2022-09-28,169106
UGA,Africa,2022-09-29,169106
UGA,Africa,2022-09-30,169106
UGA,Africa,2022-10-01,169106
UGA,Africa,2022-10-02,169199
UGA,Africa,2022-10-03,169199
UGA,Africa,2022-10-04,169199
UGA,Africa,2022-10-05,169199
UGA,Africa,2022-10-06,169199
UGA,Africa,2022-10-07,169199
UGA,Africa,2022-10-08,169199
UGA,Africa,2022-10-09,169281
UGA,Africa,2022-10-10,169281
UGA,Africa,2022-10-11,169281
UGA,Africa,2022-10-12,169281
UGA,Africa,2022-10-13,169281
UGA,Africa,2022-10-14,169281
UGA,Africa,2022-10-15,169281
UGA,Africa,2022-10-16,169281
UGA,Africa,2022-10-17,169281
UGA,Africa,2022-10-18,169281
UGA,Africa,2022-10-19,169281
UGA,Africa,2022-10-20,169281
UGA,Africa,2022-10-21,169281
UGA,Africa,2022-10-22,169281
UGA,Africa,2022-10-23,169375
UGA,Africa,2022-10-24,169375
UGA,Africa,2022-10-25,169375
UGA,Africa,2022-10-26,169375
UGA,Africa,2022-10-27,169375
UGA,Africa,2022-10-28,169375
UGA,Africa,2022-10-29,169375
UGA,Africa,2022-10-30,169378
UGA,Africa,2022-10-31,169378
UGA,Africa,2022-11-01,169378
UGA,Africa,2022-11-02,169378
UGA,Africa,2022-11-03,169378
UGA,Africa,2022-11-04,169378
UGA,Africa,2022-11-05,169378
UGA,Africa,2022-11-06,169486
UGA,Africa,2022-11-07,169486
UGA,Africa,2022-11-08,169486
UGA,Africa,2022-11-09,169486
UGA,Africa,2022-11-10,169486
UGA,Africa,2022-11-11,169486
UGA,Africa,2022-11-12,169486
UGA,Africa,2022-11-13,169568
UGA,Africa,2022-11-14,169568
UGA,Africa,2022-11-15,169568
UGA,Africa,2022-11-16,169568
UGA,Africa,2022-11-17,169568
UGA,Africa,2022-11-18,169568
UGA,Africa,2022-11-19,169568
UGA,Africa,2022-11-20,169638
UGA,Africa,2022-11-21,169638
UGA,Africa,2022-11-22,169638
UGA,Africa,2022-11-23,169638
UGA,Africa,2022-11-24,169638
UGA,Africa,2022-11-25,169638
UGA,Africa,2022-11-26,169638
UGA,Africa,2022-11-27,169715
UGA,Africa,2022-11-28,169715
UGA,Africa,2022-11-29,169715
UGA,Africa,2022-11-30,169715
UGA,Africa,2022-12-01,169715
UGA,Africa,2022-12-02,169715
UGA,Africa,2022-12-03,169715
UGA,Africa,2022-12-04,169804
UGA,Africa,2022-12-05,169804
UGA,Africa,2022-12-06,169804
UGA,Africa,2022-12-07,169804
UGA,Africa,2022-12-08,169804
UGA,Africa,2022-12-09,169804
UGA,Africa,2022-12-10,169804
UGA,Africa,2022-12-11,169890
UGA,Africa,2022-12-12,169890
UGA,Africa,2022-12-13,169890
UGA,Africa,2022-12-14,169890
UGA,Africa,2022-12-15,169890
UGA,Africa,2022-12-16,169890
UGA,Africa,2022-12-17,169890
UGA,Africa,2022-12-18,169890
UGA,Africa,2022-12-19,169890
UGA,Africa,2022-12-20,169890
UGA,Africa,2022-12-21,169890
UGA,Africa,2022-12-22,169890
UGA,Africa,2022-12-23,169890
UGA,Africa,2022-12-24,169890
UGA,Africa,2022-12-25,169890
UGA,Africa,2022-12-26,169890
UGA,Africa,2022-12-27,169890
UGA,Africa,2022-12-28,169890
UGA,Africa,2022-12-29,169890
UGA,Africa,2022-12-30,169890
UGA,Africa,2022-12-31,169890
UGA,Africa,2023-01-01,170114
UGA,Africa,2023-01-02,170114
UGA,Africa,2023-01-03,170114
UGA,Africa,2023-01-04,170114
UGA,Africa,2023-01-05,170114
UGA,Africa,2023-01-06,170114
UGA,Africa,2023-01-07,170114
UGA,Africa,2023-01-08,170184
UGA,Africa,2023-01-09,170184
UGA,Africa,2023-01-10,170184
UGA,Africa,2023-01-11,170184
UGA,Africa,2023-01-12,170184
UGA,Africa,2023-01-13,170184
UGA,Africa,2023-01-14,170184
UGA,Africa,2023-01-15,170233
UGA,Africa,2023-01-16,170233
UGA,Africa,2023-01-17,170233
UGA,Africa,2023-01-18,170233
UGA,Africa,2023-01-19,170233
UGA,Africa,2023-01-20,170233
UGA,Africa,2023-01-21,170233
UGA,Africa,2023-01-22,170305
UGA,Africa,2023-01-23,170305
UGA,Africa,2023-01-24,170305
UGA,Africa,2023-01-25,170305
UGA,Africa,2023-01-26,170305
UGA,Africa,2023-01-27,170305
UGA,Africa,2023-01-28,170305
UGA,Africa,2023-01-29,170305
UGA,Africa,2023-01-30,170305
UGA,Africa,2023-01-31,170305
UGA,Africa,2023-02-01,170305
UGA,Africa,2023-02-02,170305
UGA,Africa,2023-02-03,170305
UGA,Africa,2023-02-04,170305
UGA,Africa,2023-02-05,170369
UGA,Africa,2023-02-06,170369
UGA,Africa,2023-02-07,170369
UGA,Africa,2023-02-08,170369
UGA,Africa,2023-02-09,170369
UGA,Africa,2023-02-10,170369
UGA,Africa,2023-02-11,170369
UGA,Africa,2023-02-12,170383
UGA,Africa,2023-02-13,170383
UGA,Africa,2023-02-14,170383
UGA,Africa,2023-02-15,170383
UGA,Africa,2023-02-16,170383
UGA,Africa,2023-02-17,170383
UGA,Africa,2023-02-18,170383
UGA,Africa,2023-02-19,170409
UGA,Africa,2023-02-20,170409
UGA,Africa,2023-02-21,170409
UGA,Africa,2023-02-22,170409
UGA,Africa,2023-02-23,170409
UGA,Africa,2023-02-24,170409
UGA,Africa,2023-02-25,170409
UGA,Africa,2023-02-26,170449
UGA,Africa,2023-02-27,170449
UGA,Africa,2023-02-28,170449
UGA,Africa,2023-03-01,170449
UGA,Africa,2023-03-02,170449
UGA,Africa,2023-03-03,170449
UGA,Africa,2023-03-04,170449
UGA,Africa,2023-03-05,170463
UGA,Africa,2023-03-06,170463
UGA,Africa,2023-03-07,170463
UGA,Africa,2023-03-08,170463
UGA,Africa,2023-03-09,170463
UGA,Africa,2023-03-10,170463
UGA,Africa,2023-03-11,170463
UGA,Africa,2023-03-12,170475
UGA,Africa,2023-03-13,170475
UGA,Africa,2023-03-14,170475
UGA,Africa,2023-03-15,170475
UGA,Africa,2023-03-16,170475
UGA,Africa,2023-03-17,170475
UGA,Africa,2023-03-18,170475
UGA,Africa,2023-03-19,170491
UGA,Africa,2023-03-20,170491
UGA,Africa,2023-03-21,170491
UGA,Africa,2023-03-22,170491
UGA,Africa,2023-03-23,170491
UGA,Africa,2023-03-24,170491
UGA,Africa,2023-03-25,170491
UGA,Africa,2023-03-26,170510
UGA,Africa,2023-03-27,170510
UGA,Africa,2023-03-28,170510
UGA,Africa,2023-03-29,170510
UGA,Africa,2023-03-30,170510
UGA,Africa,2023-03-31,170510
UGA,Africa,2023-04-01,170510
UGA,Africa,2023-04-02,170515
UGA,Africa,2023-04-03,170515
UGA,Africa,2023-04-04,170515
UGA,Africa,2023-04-05,170515
UGA,Africa,2023-04-06,170515
UGA,Africa,2023-04-07,170515
UGA,Africa,2023-04-08,170515
UGA,Africa,2023-04-09,170539
UGA,Africa,2023-04-10,170539
UGA,Africa,2023-04-11,170539
UGA,Africa,2023-04-12,170539
UGA,Africa,2023-04-13,170539
UGA,Africa,2023-04-14,170539
UGA,Africa,2023-04-15,170539
UGA,Africa,2023-04-16,170552
UGA,Africa,2023-04-17,170552
UGA,Africa,2023-04-18,170552
UGA,Africa,2023-04-19,170552
UGA,Africa,2023-04-20,170552
UGA,Africa,2023-04-21,170552
UGA,Africa,2023-04-22,170552
UGA,Africa,2023-04-23,170602
UGA,Africa,2023-04-24,170602
UGA,Africa,2023-04-25,170602
UGA,Africa,2023-04-26,170602
UGA,Africa,2023-04-27,170602
UGA,Africa,2023-04-28,170602
UGA,Africa,2023-04-29,170602
UGA,Africa,2023-04-30,170671
UGA,Africa,2023-05-01,170671
UGA,Africa,2023-05-02,170671
UGA,Africa,2023-05-03,170671
UGA,Africa,2023-05-04,170671
UGA,Africa,2023-05-05,170671
UGA,Africa,2023-05-06,170671
UGA,Africa,2023-05-07,170775
UGA,Africa,2023-05-08,170775
UGA,Africa,2023-05-09,170775
UGA,Africa,2023-05-10,170775
UGA,Africa,2023-05-11,170775
UGA,Africa,2023-05-12,170775
UGA,Africa,2023-05-13,170775
UGA,Africa,2023-05-14,170775
UGA,Africa,2023-05-15,170775
UGA,Africa,2023-05-16,170775
UGA,Africa,2023-05-17,170775
UGA,Africa,2023-05-18,170775
UGA,Africa,2023-05-19,170775
UGA,Africa,2023-05-20,170775
UGA,Africa,2023-05-21,170775
UGA,Africa,2023-05-22,170775
UGA,Africa,2023-05-23,170775
UGA,Africa,2023-05-24,170775
UGA,Africa,2023-05-25,170775
UGA,Africa,2023-05-26,170775
UGA,Africa,2023-05-27,170775
UGA,Africa,2023-05-28,170775
UGA,Africa,2023-05-29,170775
UGA,Africa,2023-05-30,170775
UGA,Africa,2023-05-31,170775
UGA,Africa,2023-06-01,170775
UGA,Africa,2023-06-02,170775
UGA,Africa,2023-06-03,170775
UGA,Africa,2023-06-04,171324
UGA,Africa,2023-06-05,171324
UGA,Africa,2023-06-06,171324
UGA,Africa,2023-06-07,171324
UGA,Africa,2023-06-08,171324
UGA,Africa,2023-06-09,171324
UGA,Africa,2023-06-10,171324
UGA,Africa,2023-06-11,171324
UGA,Africa,2023-06-12,171324
UGA,Africa,2023-06-13,171324
UGA,Africa,2023-06-14,171324
UGA,Africa,2023-06-15,171324
UGA,Africa,2023-06-16,171324
UGA,Africa,2023-06-17,171324
UGA,Africa,2023-06-18,171324
UGA,Africa,2023-06-19,171324
UGA,Africa,2023-06-20,171324
UGA,Africa,2023-06-21,171324
UGA,Africa,2023-06-22,171324
UGA,Africa,2023-06-23,171324
UGA,Africa,2023-06-24,171324
UGA,Africa,2023-06-25,171324
UGA,Africa,2023-06-26,171324
UGA,Africa,2023-06-27,171324
UGA,Africa,2023-06-28,171324
UGA,Africa,2023-06-29,171324
UGA,Africa,2023-06-30,171324
UGA,Africa,2023-07-01,171324
UGA,Africa,2023-07-02,171729
UGA,Africa,2023-07-03,171729
UGA,Africa,2023-07-04,171729
UGA,Africa,2023-07-05,171729
UGA,Africa,2023-07-06,171729
UGA,Africa,2023-07-07,171729
UGA,Africa,2023-07-08,171729
UGA,Africa,2023-07-09,171729
UGA,Africa,2023-07-10,171729
UGA,Africa,2023-07-11,171729
UGA,Africa,2023-07-12,171729
UGA,Africa,2023-07-13,171729
UGA,Africa,2023-07-14,171729
UGA,Africa,2023-07-15,171729
UGA,Africa,2023-07-16,171729
UGA,Africa,2023-07-17,171729
UGA,Africa,2023-07-18,171729
UGA,Africa,2023-07-19,171729
UGA,Africa,2023-07-20,171729
UGA,Africa,2023-07-21,171729
UGA,Africa,2023-07-22,171729
UGA,Africa,2023-07-23,171729
UGA,Africa,2023-07-24,171729
UGA,Africa,2023-07-25,171729
UGA,Africa,2023-07-26,171729
UGA,Africa,2023-07-27,171729
UGA,Africa,2023-07-28,171729
UGA,Africa,2023-07-29,171729
UGA,Africa,2023-07-30,171729
UGA,Africa,2023-07-31,171729
UGA,Africa,2023-08-01,171729
UGA,Africa,2023-08-02,171729
UGA,Africa,2023-08-03,171729
UGA,Africa,2023-08-04,171729
UGA,Africa,2023-08-05,171729
UGA,Africa,2023-08-06,171829
UGA,Africa,2023-08-07,171829
UGA,Africa,2023-08-08,171829
UGA,Africa,2023-08-09,171829
UGA,Africa,2023-08-10,171829
UGA,Africa,2023-08-11,171829
UGA,Africa,2023-08-12,171829
UGA,Africa,2023-08-13,171835
UGA,Africa,2023-08-14,171835
UGA,Africa,2023-08-15,171835
UGA,Africa,2023-08-16,171835
UGA,Africa,2023-08-17,171835
UGA,Africa,2023-08-18,171835
UGA,Africa,2023-08-19,171835
UGA,Africa,2023-08-20,171841
UGA,Africa,2023-08-21,171841
UGA,Africa,2023-08-22,171841
UGA,Africa,2023-08-23,171841
UGA,Africa,2023-08-24,171841
UGA,Africa,2023-08-25,171841
UGA,Africa,2023-08-26,171841
UGA,Africa,2023-08-27,171843
UGA,Africa,2023-08-28,171843
UGA,Africa,2023-08-29,171843
UGA,Africa,2023-08-30,171843
UGA,Africa,2023-08-31,171843
UGA,Africa,2023-09-01,171843
UGA,Africa,2023-09-02,171843
UGA,Africa,2023-09-03,171845
UGA,Africa,2023-09-04,171845
UGA,Africa,2023-09-05,171845
UGA,Africa,2023-09-06,171845
UGA,Africa,2023-09-07,171845
UGA,Africa,2023-09-08,171845
UGA,Africa,2023-09-09,171845
UGA,Africa,2023-09-10,171852
UGA,Africa,2023-09-11,171852
UGA,Africa,2023-09-12,171852
UGA,Africa,2023-09-13,171852
UGA,Africa,2023-09-14,171852
UGA,Africa,2023-09-15,171852
UGA,Africa,2023-09-16,171852
UGA,Africa,2023-09-17,171857
UGA,Africa,2023-09-18,171857
UGA,Africa,2023-09-19,171857
UGA,Africa,2023-09-20,171857
UGA,Africa,2023-09-21,171857
UGA,Africa,2023-09-22,171857
UGA,Africa,2023-09-23,171857
UGA,Africa,2023-09-24,171863
UGA,Africa,2023-09-25,171863
UGA,Africa,2023-09-26,171863
UGA,Africa,2023-09-27,171863
UGA,Africa,2023-09-28,171863
UGA,Africa,2023-09-29,171863
UGA,Africa,2023-09-30,171863
UGA,Africa,2023-10-01,171869
UGA,Africa,2023-10-02,171869
UGA,Africa,2023-10-03,171869
UGA,Africa,2023-10-04,171869
UGA,Africa,2023-10-05,171869
UGA,Africa,2023-10-06,171869
UGA,Africa,2023-10-07,171869
UGA,Africa,2023-10-08,171871
UGA,Africa,2023-10-09,171871
UGA,Africa,2023-10-10,171871
UGA,Africa,2023-10-11,171871
UGA,Africa,2023-10-12,171871
UGA,Africa,2023-10-13,171871
UGA,Africa,2023-10-14,171871
UGA,Africa,2023-10-15,171883
UGA,Africa,2023-10-16,171883
UGA,Africa,2023-10-17,171883
UGA,Africa,2023-10-18,171883
UGA,Africa,2023-10-19,171883
UGA,Africa,2023-10-20,171883
UGA,Africa,2023-10-21,171883
UGA,Africa,2023-10-22,171888
UGA,Africa,2023-10-23,171888
UGA,Africa,2023-10-24,171888
UGA,Africa,2023-10-25,171888
UGA,Africa,2023-10-26,171888
UGA,Africa,2023-10-27,171888
UGA,Africa,2023-10-28,171888
UGA,Africa,2023-10-29,171888
UGA,Africa,2023-10-30,171888
UGA,Africa,2023-10-31,171888
UGA,Africa,2023-11-01,171888
UGA,Africa,2023-11-02,171888
UGA,Africa,2023-11-03,171888
UGA,Africa,2023-11-04,171888
UGA,Africa,2023-11-05,171888
UGA,Africa,2023-11-06,171888
UGA,Africa,2023-11-07,171888
UGA,Africa,2023-11-08,171888
UGA,Africa,2023-11-09,171888
UGA,Africa,2023-11-10,171888
UGA,Africa,2023-11-11,171888
UGA,Africa,2023-11-12,171888
UGA,Africa,2023-11-13,171888
UGA,Africa,2023-11-14,171888
UGA,Africa,2023-11-15,171888
UGA,Africa,2023-11-16,171888
UGA,Africa,2023-11-17,171888
UGA,Africa,2023-11-18,171888
UGA,Africa,2023-11-19,171888
UGA,Africa,2023-11-20,171888
UGA,Africa,2023-11-21,171888
UGA,Africa,2023-11-22,171888
UGA,Africa,2023-11-23,171888
UGA,Africa,2023-11-24,171888
UGA,Africa,2023-11-25,171888
UGA,Africa,2023-11-26,171888
UGA,Africa,2023-11-27,171888
UGA,Africa,2023-11-28,171888
UGA,Africa,2023-11-29,171888
UGA,Africa,2023-11-30,171888
UGA,Africa,2023-12-01,171888
UGA,Africa,2023-12-02,171888
UGA,Africa,2023-12-03,171888
UGA,Africa,2023-12-04,171888
UGA,Africa,2023-12-05,171888
UGA,Africa,2023-12-06,171888
UGA,Africa,2023-12-07,171888
UGA,Africa,2023-12-08,171888
UGA,Africa,2023-12-09,171888
UGA,Africa,2023-12-10,171888
UGA,Africa,2023-12-11,171888
UGA,Africa,2023-12-12,171888
UGA,Africa,2023-12-13,171888
UGA,Africa,2023-12-14,171888
UGA,Africa,2023-12-15,171888
UGA,Africa,2023-12-16,171888
UGA,Africa,2023-12-17,171888
UGA,Africa,2023-12-18,171888
UGA,Africa,2023-12-19,171888
UGA,Africa,2023-12-20,171888
UGA,Africa,2023-12-21,171888
UGA,Africa,2023-12-22,171888
UGA,Africa,2023-12-23,171888
UGA,Africa,2023-12-24,171888
UGA,Africa,2023-12-25,171888
UGA,Africa,2023-12-26,171888
UGA,Africa,2023-12-27,171888
UGA,Africa,2023-12-28,171888
UGA,Africa,2023-12-29,171888
UGA,Africa,2023-12-30,171888
UGA,Africa,2023-12-31,171888
UGA,Africa,2024-01-01,171888
UGA,Africa,2024-01-02,171888
UGA,Africa,2024-01-03,171888
UGA,Africa,2024-01-04,171888
UGA,Africa,2024-01-05,171888
UGA,Africa,2024-01-06,171888
UGA,Africa,2024-01-07,171951
UGA,Africa,2024-01-08,171951
UGA,Africa,2024-01-09,171951
UGA,Africa,2024-01-10,171951
UGA,Africa,2024-01-11,171951
UGA,Africa,2024-01-12,171951
UGA,Africa,2024-01-13,171951
UGA,Africa,2024-01-14,172007
UGA,Africa,2024-01-15,172007
UGA,Africa,2024-01-16,172007
UGA,Africa,2024-01-17,172007
UGA,Africa,2024-01-18,172007
UGA,Africa,2024-01-19,172007
UGA,Africa,2024-01-20,172007
UGA,Africa,2024-01-21,172048
UGA,Africa,2024-01-22,172048
UGA,Africa,2024-01-23,172048
UGA,Africa,2024-01-24,172048
UGA,Africa,2024-01-25,172048
UGA,Africa,2024-01-26,172048
UGA,Africa,2024-01-27,172048
UGA,Africa,2024-01-28,172107
UGA,Africa,2024-01-29,172107
UGA,Africa,2024-01-30,172107
UGA,Africa,2024-01-31,172107
UGA,Africa,2024-02-01,172107
UGA,Africa,2024-02-02,172107
UGA,Africa,2024-02-03,172107
UGA,Africa,2024-02-04,172149
UGA,Africa,2024-02-05,172149
UGA,Africa,2024-02-06,172149
UGA,Africa,2024-02-07,172149
UGA,Africa,2024-02-08,172149
UGA,Africa,2024-02-09,172149
UGA,Africa,2024-02-10,172149
UGA,Africa,2024-02-11,172149
UGA,Africa,2024-02-12,172149
UGA,Africa,2024-02-13,172149
UGA,Africa,2024-02-14,172149
UGA,Africa,2024-02-15,172149
UGA,Africa,2024-02-16,172149
UGA,Africa,2024-02-17,172149
UGA,Africa,2024-02-18,172149
UGA,Africa,2024-02-19,172149
UGA,Africa,2024-02-20,172149
UGA,Africa,2024-02-21,172149
UGA,Africa,2024-02-22,172149
UGA,Africa,2024-02-23,172149
UGA,Africa,2024-02-24,172149
UGA,Africa,2024-02-25,172149
UGA,Africa,2024-02-26,172149
UGA,Africa,2024-02-27,172149
UGA,Africa,2024-02-28,172149
UGA,Africa,2024-02-29,172149
UGA,Africa,2024-03-01,172149
UGA,Africa,2024-03-02,172149
UGA,Africa,2024-03-03,172149
UGA,Africa,2024-03-04,172149
UGA,Africa,2024-03-05,172149
UGA,Africa,2024-03-06,172149
UGA,Africa,2024-03-07,172149
UGA,Africa,2024-03-08,172149
UGA,Africa,2024-03-09,172149
UGA,Africa,2024-03-10,172149
UGA,Africa,2024-03-11,172149
UGA,Africa,2024-03-12,172149
UGA,Africa,2024-03-13,172149
UGA,Africa,2024-03-14,172149
UGA,Africa,2024-03-15,172149
UGA,Africa,2024-03-16,172149
UGA,Africa,2024-03-17,172149
UGA,Africa,2024-03-18,172149
UGA,Africa,2024-03-19,172149
UGA,Africa,2024-03-20,172149
UGA,Africa,2024-03-21,172149
UGA,Africa,2024-03-22,172149
UGA,Africa,2024-03-23,172149
UGA,Africa,2024-03-24,172149
UGA,Africa,2024-03-25,172149
UGA,Africa,2024-03-26,172149
UGA,Africa,2024-03-27,172149
UGA,Africa,2024-03-28,172149
UGA,Africa,2024-03-29,172149
UGA,Africa,2024-03-30,172149
UGA,Africa,2024-03-31,172149
UGA,Africa,2024-04-01,172149
UGA,Africa,2024-04-02,172149
UGA,Africa,2024-04-03,172149
UGA,Africa,2024-04-04,172149
UGA,Africa,2024-04-05,172149
UGA,Africa,2024-04-06,172149
UGA,Africa,2024-04-07,172149
UGA,Africa,2024-04-08,172149
UGA,Africa,2024-04-09,172149
UGA,Africa,2024-04-10,172149
UGA,Africa,2024-04-11,172149
UGA,Africa,2024-04-12,172149
UGA,Africa,2024-04-13,172149
UGA,Africa,2024-04-14,172149
UGA,Africa,2024-04-15,172149
UGA,Africa,2024-04-16,172149
UGA,Africa,2024-04-17,172149
UGA,Africa,2024-04-18,172149
UGA,Africa,2024-04-19,172149
UGA,Africa,2024-04-20,172149
UGA,Africa,2024-04-21,172149
UGA,Africa,2024-04-22,172149
UGA,Africa,2024-04-23,172149
UGA,Africa,2024-04-24,172149
UGA,Africa,2024-04-25,172149
UGA,Africa,2024-04-26,172149
UGA,Africa,2024-04-27,172149
UGA,Africa,2024-04-28,172149
UGA,Africa,2024-04-29,172149
UGA,Africa,2024-04-30,172149
UGA,Africa,2024-05-01,172149
UGA,Africa,2024-05-02,172149
UGA,Africa,2024-05-03,172149
UGA,Africa,2024-05-04,172149
UGA,Africa,2024-05-05,172149
UGA,Africa,2024-05-06,172149
UGA,Africa,2024-05-07,172149
UGA,Africa,2024-05-08,172149
UGA,Africa,2024-05-09,172149
UGA,Africa,2024-05-10,172149
UGA,Africa,2024-05-11,172149
UGA,Africa,2024-05-12,172149
UGA,Africa,2024-05-13,172149
UGA,Africa,2024-05-14,172149
UGA,Africa,2024-05-15,172149
UGA,Africa,2024-05-16,172149
UGA,Africa,2024-05-17,172149
UGA,Africa,2024-05-18,172149
UGA,Africa,2024-05-19,172149
UGA,Africa,2024-05-20,172149
UGA,Africa,2024-05-21,172149
UGA,Africa,2024-05-22,172149
UGA,Africa,2024-05-23,172149
UGA,Africa,2024-05-24,172149
UGA,Africa,2024-05-25,172149
UGA,Africa,2024-05-26,172151
UGA,Africa,2024-05-27,172151
UGA,Africa,2024-05-28,172151
UGA,Africa,2024-05-29,172151
UGA,Africa,2024-05-30,172151
UGA,Africa,2024-05-31,172151
UGA,Africa,2024-06-01,172151
UGA,Africa,2024-06-02,172152
UGA,Africa,2024-06-03,172152
UGA,Africa,2024-06-04,172152
UGA,Africa,2024-06-05,172152
UGA,Africa,2024-06-06,172152
UGA,Africa,2024-06-07,172152
UGA,Africa,2024-06-08,172152
UGA,Africa,2024-06-09,172152
UGA,Africa,2024-06-10,172152
UGA,Africa,2024-06-11,172152
UGA,Africa,2024-06-12,172152
UGA,Africa,2024-06-13,172152
UGA,Africa,2024-06-14,172152
UGA,Africa,2024-06-15,172152
UGA,Africa,2024-06-16,172152
UGA,Africa,2024-06-17,172152
UGA,Africa,2024-06-18,172152
UGA,Africa,2024-06-19,172152
UGA,Africa,2024-06-20,172152
UGA,Africa,2024-06-21,172152
UGA,Africa,2024-06-22,172152
UGA,Africa,2024-06-23,172152
UGA,Africa,2024-06-24,172152
UGA,Africa,2024-06-25,172152
UGA,Africa,2024-06-26,172152
UGA,Africa,2024-06-27,172152
UGA,Africa,2024-06-28,172152
UGA,Africa,2024-06-29,172152
UGA,Africa,2024-06-30,172154
UGA,Africa,2024-07-01,172154
UGA,Africa,2024-07-02,172154
UGA,Africa,2024-07-03,172154
UGA,Africa,2024-07-04,172154
UGA,Africa,2024-07-05,172154
UGA,Africa,2024-07-06,172154
UGA,Africa,2024-07-07,172154
UGA,Africa,2024-07-08,172154
UGA,Africa,2024-07-09,172154
UGA,Africa,2024-07-10,172154
UGA,Africa,2024-07-11,172154
UGA,Africa,2024-07-12,172154
UGA,Africa,2024-07-13,172154
UGA,Africa,2024-07-14,172154
UGA,Africa,2024-07-15,172154
UGA,Africa,2024-07-16,172154
UGA,Africa,2024-07-17,172154
UGA,Africa,2024-07-18,172154
UGA,Africa,2024-07-19,172154
UGA,Africa,2024-07-20,172154
UGA,Africa,2024-07-21,172154
UGA,Africa,2024-07-22,172154
UGA,Africa,2024-07-23,172154
UGA,Africa,2024-07-24,172154
UGA,Africa,2024-07-25,172154
UGA,Africa,2024-07-26,172154
UGA,Africa,2024-07-27,172154
UGA,Africa,2024-07-28,172154
UGA,Africa,2024-07-29,172154
UGA,Africa,2024-07-30,172154
UGA,Africa,2024-07-31,172154
UGA,Africa,2024-08-01,172154
UGA,Africa,2024-08-02,172154
UGA,Africa,2024-08-03,172154
UGA,Africa,2024-08-04,172154
UKR,Europe,2020-01-05,0
UKR,Europe,2020-01-06,0
UKR,Europe,2020-01-07,0
UKR,Europe,2020-01-08,0
UKR,Europe,2020-01-09,0
UKR,Europe,2020-01-10,0
UKR,Europe,2020-01-11,0
UKR,Europe,2020-01-12,0
UKR,Europe,2020-01-13,0
UKR,Europe,2020-01-14,0
UKR,Europe,2020-01-15,0
UKR,Europe,2020-01-16,0
UKR,Europe,2020-01-17,0
UKR,Europe,2020-01-18,0
UKR,Europe,2020-01-19,0
UKR,Europe,2020-01-20,0
UKR,Europe,2020-01-21,0
UKR,Europe,2020-01-22,0
UKR,Europe,2020-01-23,0
UKR,Europe,2020-01-24,0
UKR,Europe,2020-01-25,0
UKR,Europe,2020-01-26,0
UKR,Europe,2020-01-27,0
UKR,Europe,2020-01-28,0
UKR,Europe,2020-01-29,0
UKR,Europe,2020-01-30,0
UKR,Europe,2020-01-31,0
UKR,Europe,2020-02-01,0
UKR,Europe,2020-02-02,0
UKR,Europe,2020-02-03,0
UKR,Europe,2020-02-04,0
UKR,Europe,2020-02-05,0
UKR,Europe,2020-02-06,0
UKR,Europe,2020-02-07,0
UKR,Europe,2020-02-08,0
UKR,Europe,2020-02-09,0
UKR,Europe,2020-02-10,0
UKR,Europe,2020-02-11,0
UKR,Europe,2020-02-12,0
UKR,Europe,2020-02-13,0
UKR,Europe,2020-02-14,0
UKR,Europe,2020-02-15,0
UKR,Europe,2020-02-16,0
UKR,Europe,2020-02-17,0
UKR,Europe,2020-02-18,0
UKR,Europe,2020-02-19,0
UKR,Europe,2020-02-20,0
UKR,Europe,2020-02-21,0
UKR,Europe,2020-02-22,0
UKR,Europe,2020-02-23,0
UKR,Europe,2020-02-24,0
